emp_no,first_name,last_name,dept_name
462208,Stafford,Hopewell,Sales
462231,Anneke,Albarhamtoshy,Sales
462271,Feiyu,Redmiles,Sales
462282,Adly,Morton,Sales
462284,Samphel,Farrow,Sales
462485,Yakichi,Reutenauer,Sales
462581,Anneke,Szmurlo,Sales
462659,Boguslaw,Erni,Sales
462668,Bedrich,Jenevein,Sales
462705,Mohit,Norsworthy,Sales
462742,Jayson,Kruskal,Sales
462760,Chenye,Baja,Sales
462776,Mostafa,Dechter,Sales
462849,Tadahiro,Pintelas,Sales
462865,Kensei,Schaad,Sales
462890,Jinya,Peak,Sales
462911,Shay,Kusakabe,Sales
462932,Jaber,Loncour,Sales
462994,Horward,Haldar,Sales
463019,Jovan,Figueira,Sales
463078,Shirish,Mateescu,Sales
463093,Evgueni,Frolund,Sales
463185,Yahiko,Rosay,Sales
463256,Mabhin,Demos,Sales
463295,Kersti,Caine,Sales
463312,Keung,Godskesen,Sales
463357,Shaz,Zedlitz,Sales
463431,Lalit,Samarati,Sales
463463,Katsuyuki,Klerer,Sales
463519,Navid,Munch,Sales
463535,Arch,Uhrik,Sales
463649,Leaf,Picaronny,Sales
463658,Weiyi,Kroha,Sales
463746,Berhard,Reistad,Sales
463782,Teiji,Braccini,Sales
463785,Marlo,Felder,Sales
463921,Lalit,Bahr,Sales
464022,Bartek,Beznosov,Sales
464040,Hyuncheol,Kavraki,Sales
464050,Shan,Bratten,Sales
464128,Elvia,Halloran,Sales
464200,Junichi,Foong,Sales
464242,Gen,Androutsos,Sales
464310,Marit,Molenkamp,Sales
464346,Bernardo,Bazzichi,Sales
464365,Shaowen,Krogh,Sales
464387,Shim,Klassen,Sales
464544,Duke,Koshiba,Sales
464550,Xuedong,Lamparter,Sales
464555,Kellyn,Zastre,Sales
464588,Xiaoshan,Pargas,Sales
464622,Minghong,Liesche,Sales
464654,Ohad,Pillow,Sales
464657,Martine,Baba,Sales
464681,Oldrich,Azulay,Sales
464692,Paraskevi,Katiyar,Sales
464701,Hongzhu,Paludetto,Sales
464708,Taizo,Bierman,Sales
464857,Limsoon,Magliocco,Sales
464864,Shen,Schmittgen,Sales
464939,Woody,Eugenio,Sales
464942,Shiv,Alpin,Sales
465072,Masasuke,Zambonelli,Sales
465119,Radhakrishnan,Portugali,Sales
465131,Heather,Buescher,Sales
465146,Naftaly,Naumovich,Sales
465162,Iara,Hashii,Sales
465228,Rosalie,Iwayama,Sales
465289,Troy,Perez,Sales
465321,Fumitaka,Slobodova,Sales
465392,Laurentiu,Ruemmler,Sales
465403,Arunas,Spelt,Sales
465446,Jaihie,Soicher,Sales
465471,Wilmer,Birta,Sales
465547,Bernice,Alpin,Sales
465603,Uma,Lorch,Sales
465609,Insup,England,Sales
465663,Anoosh,Llado,Sales
465681,Stevo,Peral,Sales
465698,Ranan,Demos,Sales
465702,Kayoko,Plump,Sales
465760,Tristan,Cullers,Sales
465783,Constantino,Tchuente,Sales
465857,Nahla,Peron,Sales
465932,Mori,Stifter,Sales
466034,Saniya,Lovengreen,Sales
466058,Zhonghui,Murtha,Sales
466101,Manibrata,Kropp,Sales
466186,Alenka,Redmiles,Sales
466279,Adil,Goodrum,Sales
466297,Jaques,Ramras,Sales
466323,Luerbio,Prochazka,Sales
466345,Baoqiu,Sluis,Sales
466433,Saeko,Denna,Sales
466468,Irena,Granlund,Sales
466487,Makato,Strooper,Sales
466527,Shawna,Eterovic,Sales
466618,Pascal,Kavanagh,Sales
466629,Hailing,Marchegay,Sales
466632,Sumant,Burnard,Sales
466701,Frederique,Ashish,Sales
466740,Oddvar,Feldhoffer,Sales
466742,Shridhar,Dalton,Sales
466755,Zhongwei,Gill,Sales
466764,Tadanori,Tsukuda,Sales
466797,Raimond,Thimonier,Sales
466807,Haldun,Wroclawski,Sales
466869,Flemming,Magalhaes,Sales
466914,Mingdong,Fairtlough,Sales
467001,Kousuke,Samarati,Sales
467027,Stevo,Gewali,Sales
467116,Shirish,Straney,Sales
467129,Richara,Reinhard,Sales
467130,Cristinel,Passafiume,Sales
467204,Shiv,Tyugu,Sales
467235,Serge,Zeilberger,Sales
467345,Florian,Kobuchi,Sales
467520,Xianlong,Onuegbe,Sales
467524,Youngkon,Pearson,Sales
467528,Suvo,Fandrianto,Sales
467593,Mayuko,Reghbati,Sales
467607,Gio,Randt,Sales
467665,Gio,Lamma,Sales
467680,Ravishankar,Luon,Sales
467705,Jayesh,Fendler,Sales
467706,Xianlong,Nastansky,Sales
467738,Kien,Zielinski,Sales
467771,Breannda,Schaad,Sales
467773,Xuejia,Guenter,Sales
467787,Xiaoqiang,Ferriere,Sales
467804,Billie,Merli,Sales
467876,Zeydy,Mondadori,Sales
467909,Marlo,Birge,Sales
467946,Randi,Baar,Sales
467970,Utz,Kuzuoka,Sales
468004,Sanjoy,Koblick,Sales
468006,Sajjan,Gewali,Sales
468100,Guoxiang,Lambe,Sales
468122,Sarita,Vieth,Sales
468129,Tzvetan,Hanratty,Sales
468173,Martins,Auyong,Sales
468175,Girolamo,Ranft,Sales
468237,Basil,Lieblein,Sales
468291,Mohit,Avouris,Sales
468296,Shan,Bardell,Sales
468371,Stamatina,Viele,Sales
468387,Kaijung,Pews,Sales
468524,Geraldo,Bellone,Sales
468527,Sibyl,Luan,Sales
468620,Paraskevi,Majewski,Sales
468624,Nalini,Beznosov,Sales
468629,Arno,Heydon,Sales
468632,Nobuyoshi,Genin,Sales
468840,Sarita,Nitsch,Sales
468884,Marin,Cusworth,Sales
468902,Zhonghua,Aumann,Sales
468942,Jouni,Matzat,Sales
469091,Karlis,Baek,Sales
469108,Constantino,Bashian,Sales
469153,Gad,Masaki,Sales
469191,Garnet,Krohm,Sales
469201,Yechezkel,Nooteboom,Sales
469204,Kayoko,Madeira,Sales
469232,Prodip,Zambonelli,Sales
469293,Phule,Koyama,Sales
469384,Shahab,Nivat,Sales
469386,Cristinel,Cangellaris,Sales
469575,Mircea,Collavizza,Sales
469600,Mircea,Conry,Sales
469608,Boalin,Merle,Sales
469678,Dmitry,Clemencon,Sales
469699,Xuejia,Rothe,Sales
469731,Ramya,Bierman,Sales
469769,Ewing,Pelz,Sales
469811,Marco,Braccini,Sales
469899,Make,Streng,Sales
469938,Martial,Stroustrup,Sales
469958,Mikhail,Orlowska,Sales
470017,Nidapan,Swift,Sales
470033,Carrsten,Ciolek,Sales
470102,Tze,Stamatiou,Sales
470150,Richard,Foong,Sales
470264,Premal,Undy,Sales
470318,Remmert,Kolinko,Sales
470319,Leen,Heping,Sales
470386,Yongmin,dAstous,Sales
470392,Guadalupe,Lubachevsky,Sales
470393,Khatoun,Botman,Sales
470401,Inderjeet,Roohalamini,Sales
470478,Masaru,Azadmanesh,Sales
470494,Fabrizio,Argence,Sales
470497,Unal,Reinhard,Sales
470507,Kwun,McAlpine,Sales
470533,Sakthirel,Comellas,Sales
470574,Chrisa,Schaar,Sales
470630,Huican,Jarecki,Sales
470639,Xiaoqiang,Thebaut,Sales
470689,Tomofumi,Koprowski,Sales
470782,Fen,Henders,Sales
470905,Tesuro,Goodrum,Sales
470962,Shaz,Langford,Sales
470976,Snehasis,Dredge,Sales
471063,Rildo,Hasham,Sales
471079,Kasturi,Swiss,Sales
471295,Pragnesh,Cronau,Sales
471375,Youssef,Beeson,Sales
471396,Monique,Itschner,Sales
471400,Jixiang,Panangaden,Sales
471422,Teunis,Atchley,Sales
471444,Xinan,Welham,Sales
471483,Janalee,Ozeki,Sales
471505,Amalendu,Debuse,Sales
471529,Munir,Aloia,Sales
471546,Cedric,Picht,Sales
471631,Mingsen,Ibel,Sales
471633,Kyoichi,Jervis,Sales
471679,Suzette,Bazelow,Sales
471715,Pasqua,Schusler,Sales
471796,Khun,Shanbhogue,Sales
471847,Katsuo,Maccarone,Sales
471904,Youssef,Brender,Sales
471948,Debaprosad,Perng,Sales
471964,Janche,Leaver,Sales
472013,Phule,Douceur,Sales
472021,Marsha,Wielonsky,Sales
472102,Gil,Redmiles,Sales
472186,Dung,Janetzko,Sales
472255,Marlo,Krohn,Sales
472268,Satoru,Lemarechal,Sales
472295,Sastry,Molberg,Sales
472349,Zeljko,Ouhyoung,Sales
472392,Uzi,Masada,Sales
472504,Nobuyoshi,Riefers,Sales
472513,Sanjoy,Birta,Sales
472596,Changho,Hofstetter,Sales
472612,Anyuan,Lanteri,Sales
472650,Theirry,Ratnakar,Sales
472678,Mitsuyuki,Gruenwald,Sales
472692,IEEE,Danecki,Sales
472706,Kerryn,Morrin,Sales
472709,Anestis,Majewski,Sales
472723,Arvind,Kowalchuk,Sales
472853,Gila,Limongiello,Sales
472887,Gino,Kaltofen,Sales
472914,Weidon,Lorho,Sales
472925,Fusako,Prampolini,Sales
472939,Naraig,Dalton,Sales
472959,Mingdong,Leslie,Sales
473097,Shooichi,Linnainmaa,Sales
473113,Toshimitsu,Angelov,Sales
473116,Sadun,Bultermann,Sales
473166,Masamitsu,Erde,Sales
473232,Jagoda,Baez,Sales
473411,Piyush,Leaver,Sales
473445,Koldo,Janetzko,Sales
473454,Yonghoan,Masaki,Sales
473483,Genta,Gulla,Sales
473502,Satyanarayana,Fontet,Sales
473521,Malu,Katalagarianos,Sales
473599,Gennady,Rissanen,Sales
473703,Steve,Baar,Sales
473715,Kwangho,Bultermann,Sales
473776,Aemilian,Demir,Sales
473783,Steve,Marchegay,Sales
473800,Herb,Lakshmanan,Sales
473812,Khue,Levergood,Sales
473834,Kish,Zobel,Sales
473903,Stella,Sichman,Sales
473916,Leaf,Uludag,Sales
473953,Janche,Heystek,Sales
473954,Kristin,Bugrara,Sales
473964,Sanjeeva,Hempstead,Sales
474073,Nishit,Vigier,Sales
474146,Nathan,Emiris,Sales
474200,Masako,Sabnani,Sales
474290,Fei,Zhiwei,Sales
474353,Kannan,Zizka,Sales
474400,Herb,Ushiama,Sales
474453,Zhenbing,Poujol,Sales
474474,Kazuhira,Lammel,Sales
474516,Barton,Hambrick,Sales
474519,Paloma,Kawashima,Sales
474556,Duri,Hartvigsen,Sales
474569,Paraskevi,Nyanchama,Sales
474577,Manohar,Plump,Sales
474586,Masamitsu,Wrigley,Sales
474684,Chinhyun,Klyachko,Sales
474721,Miquel,Reistad,Sales
474728,Kousuke,Fandrianto,Sales
474793,Arunachalam,Srimani,Sales
474798,Chiranjit,Gide,Sales
474862,Youpyo,Chinin,Sales
474912,Nirmal,Lemarechal,Sales
474921,Aimee,Baak,Sales
474943,Kazuhiko,Pileggi,Sales
474948,Gil,Stentiford,Sales
475003,Branimir,Miara,Sales
475077,Claude,Ouhyoung,Sales
475108,Basim,Hoppenstand,Sales
475181,Ebbe,Terwilliger,Sales
475299,Luigi,Cincotta,Sales
475334,Dietrich,Hiltgen,Sales
475338,Oscal,Desikan,Sales
475342,Arif,Gelosh,Sales
475384,Kiyokazu,Domenig,Sales
475396,Xiahua,Fiutem,Sales
475448,Ingemar,Lorys,Sales
475508,Heng,Miculan,Sales
475586,Nakhoon,Servi,Sales
475613,Irene,Steinauer,Sales
475639,Maha,Ranka,Sales
475641,Girolamo,Azevdeo,Sales
475666,Kazuhiko,Veevers,Sales
475686,Elrique,Reeken,Sales
475757,Tommaso,Mayerwieser,Sales
475769,Kazuhisa,Ritzmann,Sales
475787,Zhiwei,Ramsak,Sales
475816,Tonny,Siksek,Sales
475847,Felicidad,Georgakopoulos,Sales
475860,Brigham,Broomell,Sales
475866,Akemi,Lunt,Sales
475880,Szabolcs,Tetzlaff,Sales
475920,Bogdan,Matzke,Sales
475927,Geoff,Stassinopoulos,Sales
475959,Wuxu,Knightly,Sales
475962,Rasiah,Steenbeek,Sales
475972,Huican,Zambonelli,Sales
476023,Perry,Shihab,Sales
476099,Zhenbing,Massonet,Sales
476106,Guiseppe,Mitsuhashi,Sales
476166,Subhada,Quittner,Sales
476167,Genta,Dulli,Sales
476184,Shahid,Hofman,Sales
476222,Kristian,Mellouli,Sales
476456,Remko,Rodiger,Sales
476492,Gully,Dichev,Sales
476509,Mizuhito,Kornyak,Sales
476510,Alagu,Gimarc,Sales
476564,Zhilian,Brookner,Sales
476584,Gonzalo,Noriega,Sales
476671,KayLiang,Winter,Sales
476724,Kagan,Kamble,Sales
476822,Yongqiao,Merli,Sales
476997,Bowen,Gente,Sales
477081,Aria,Cannata,Sales
477140,Christfried,Murrill,Sales
477142,Mrinalini,Stenning,Sales
477197,Stevo,Spataro,Sales
477246,Mara,Zeilberger,Sales
477251,Jayson,Ambroszkiewicz,Sales
477255,Serenella,Juneja,Sales
477298,Zengping,Denny,Sales
477302,Chenxi,Budinsky,Sales
477308,Alejandra,Brandsma,Sales
477312,Fay,Ramalingam,Sales
477348,Clyde,Fioravanti,Sales
477389,Abdulah,Claffy,Sales
477480,Lein,Bahl,Sales
477510,Atreyi,Demizu,Sales
477545,Shaunak,Preusig,Sales
477566,Anwar,Gelosh,Sales
477580,Nikolaos,Guerreiro,Sales
477655,Serap,Oxenboll,Sales
477673,Mizuhito,Woycyznski,Sales
477679,Chenye,Bach,Sales
477738,Nevin,Lamma,Sales
477754,Parviz,Taubman,Sales
477778,Abdulah,Fadgyas,Sales
477811,Shai,Whitcomb,Sales
477906,Mahendra,Varley,Sales
477923,Augustine,Conde,Sales
478012,Mostafa,Leivant,Sales
478075,Alexius,Stavenow,Sales
478088,Ung,Vanwelkenhuysen,Sales
478250,Ranan,Rissland,Sales
478273,Dulce,Prochazka,Sales
478344,Shahid,Rassart,Sales
478509,Luise,Gerlach,Sales
478566,Zhongwei,Luby,Sales
478678,Mario,Sethi,Sales
478737,Nadjib,Munos,Sales
478742,Renee,Hainaut,Sales
478861,Basem,Khasidashvili,Sales
478985,Katsuo,Gubsky,Sales
479012,Kazunori,Docker,Sales
479050,Pintsang,Ishibashi,Sales
479070,Valery,Ozeri,Sales
479157,Jacopo,Larfeldt,Sales
479165,Chirstian,Pauthner,Sales
479167,Mayuri,Backhouse,Sales
479293,Chandrasekaran,Bage,Sales
479333,Lene,Rosiles,Sales
479402,Martina,Perfilyeva,Sales
479415,Vatsa,Merle,Sales
479467,Gully,Sommer,Sales
479543,Dmitri,Aumann,Sales
479559,Yuchang,Monkewich,Sales
479566,Paraskevi,Manderick,Sales
479582,Rafols,Grospietsch,Sales
479603,Surveyors,Badache,Sales
479637,Genta,Marsiglia,Sales
479708,Hilary,Dayana,Sales
479867,Akemi,Anandan,Sales
479885,Sariel,Schade,Sales
479894,Ipke,Gonthier,Sales
479958,Uta,Schmezko,Sales
480044,Sudhanshu,Jording,Sales
480090,Gad,Krone,Sales
480114,Shakhar,Suri,Sales
480159,Kazuhiko,Buescher,Sales
480192,Dhritiman,Onuegbe,Sales
480199,Fumiyo,Msuda,Sales
480350,Zijian,Kalloufi,Sales
480376,Akhilish,Kieras,Sales
480536,Lansing,Gyorkos,Sales
480587,Tonia,Trystram,Sales
480660,Kazunori,Sambasivam,Sales
480670,Sanjoy,Penz,Sales
480683,Jayesh,Wixon,Sales
480711,Srinidhi,Assaf,Sales
480730,Masami,Bonifati,Sales
480748,Zhongwei,Isard,Sales
480789,Masami,Mahmud,Sales
480825,Georgy,Rosaz,Sales
480845,Adamantios,Beidas,Sales
480849,Leon,Perz,Sales
480862,Maris,Kropp,Sales
480920,Flemming,Plumb,Sales
481000,Hidefumi,Zirintsis,Sales
481040,Shahaf,Serdy,Sales
481079,Sibyl,Fiutem,Sales
481086,Marek,Radivojevic,Sales
481170,Ugo,Gustavson,Sales
481182,Domenick,Penttonen,Sales
481231,Mahendra,Conry,Sales
481250,Evgueni,Cullers,Sales
481296,Dmitri,Begiun,Sales
481307,Hatsukazu,Pappas,Sales
481315,Yuichiro,Petereit,Sales
481322,Salvador,Hettesheimer,Sales
481341,Hidde,Ranka,Sales
481343,Shaunak,Seiwald,Sales
481364,Kazunori,Klassen,Sales
481372,Alair,Lupu,Sales
481415,Mokhtar,Kaltofen,Sales
481475,Jessie,Danley,Sales
481537,Yucai,Munch,Sales
481599,Hausi,Kawashima,Sales
481750,Zvonko,Lieberherr,Sales
481752,Adhemar,Copas,Sales
481847,Kiyotoshi,Saoudi,Sales
481857,Ulises,Ecklund,Sales
481961,Arne,Zumaque,Sales
481975,Dayanand,Gruenwald,Sales
481985,Constantine,Vakili,Sales
482007,Satyanarayana,Schrooten,Sales
482119,Mitsuyuki,Emden,Sales
482123,Nobuyoshi,Mungall,Sales
482136,Jayson,Tibblin,Sales
482150,Przemyslawa,Gluchowski,Sales
482356,Bikash,Decaestecker,Sales
482413,Zhigen,Melski,Sales
482414,Hatim,Czap,Sales
482459,Yoshimitsu,Herath,Sales
482493,Lalit,VanScheik,Sales
482514,Geoff,Constantine,Sales
482541,Teruyuki,Masaki,Sales
482555,Hyuncheol,Mansanne,Sales
482583,Danil,Wielonsky,Sales
482625,Siamak,Michaeli,Sales
482640,Shmuel,Chandrasekhar,Sales
482659,Zhenbing,Passino,Sales
482679,Krister,Decleir,Sales
482776,Kristin,Beilner,Sales
482813,Dipayan,Veccia,Sales
482820,Weiye,Barriga,Sales
482829,Arup,Melski,Sales
482863,Xiaobin,Spieker,Sales
482878,Chikara,Denti,Sales
482894,Greger,Takanami,Sales
483074,Shigeo,Heijenga,Sales
483082,Zito,Pileggi,Sales
483083,Oldrich,Gente,Sales
483136,Marjo,Perko,Sales
483144,Janalee,Morton,Sales
483158,Sumant,Weisert,Sales
483208,Aran,Garnick,Sales
483240,Urs,Ruemmler,Sales
483262,Vivian,Billawala,Sales
483350,Ramya,Wiegley,Sales
483353,Mizuhito,Litvinov,Sales
483354,Ekawit,Speel,Sales
483384,Arne,Varman,Sales
483438,Otmar,Hofstetter,Sales
483472,Gita,Pesch,Sales
483538,Jackson,Merlo,Sales
483572,Bedrich,Stroustrup,Sales
483604,Subhash,Wendorf,Sales
483656,Mana,Serot,Sales
483770,Zeydy,Szemeredi,Sales
483792,Irena,Unno,Sales
483821,Arunachalam,Fujisaki,Sales
483846,Chikara,Merks,Sales
483876,Tomofumi,Crouzet,Sales
483904,Xiaoqiang,Berztiss,Sales
483951,Teunis,Parhami,Sales
483983,Shigeu,Ravishankar,Sales
484010,Udaiprakash,Narahara,Sales
484047,Danel,Leivant,Sales
484087,Herb,Tagansky,Sales
484105,Hercules,Portugali,Sales
484183,Udi,Cronin,Sales
484208,Lidong,Ebeling,Sales
484211,Takanari,Henseler,Sales
484305,Tuval,Mawatari,Sales
484342,Guangming,Delgrange,Sales
484352,Munehiro,Nannarelli,Sales
484396,Janalee,Lortz,Sales
484504,Gou,Orlowski,Sales
484522,Denis,Paciorek,Sales
484561,Feiyu,Bridgland,Sales
484568,Alexius,Bahr,Sales
484574,Gal,Thimonier,Sales
484583,Xiping,Jording,Sales
484619,Fei,Fargier,Sales
484736,Radhakrishnan,Stamatiou,Sales
484748,Shridhar,Orlowska,Sales
484943,Danel,Iivonen,Sales
484981,Toshiko,Anger,Sales
485000,Conor,Quaggetto,Sales
485053,Tokuyasu,Benantar,Sales
485058,Jamaludin,Curless,Sales
485083,Holgard,Huxford,Sales
485205,Yefim,Taneja,Sales
485244,George,Bage,Sales
485271,Luerbio,Kushner,Sales
485330,Guttorm,Stavenow,Sales
485487,Goetz,Roohalamini,Sales
485500,Kristian,Kroon,Sales
485547,Ayonca,Verspoor,Sales
485559,Premal,Gist,Sales
485568,Inderjeet,Oskamp,Sales
485604,Shem,Tagansky,Sales
485625,Huei,Michaels,Sales
485696,Susanne,Nitta,Sales
485708,Steve,Tagansky,Sales
485729,Demin,Dayang,Sales
485754,Perla,Randi,Sales
485769,Kinh,Wroclawski,Sales
485773,Shalesh,Denny,Sales
485777,Piyush,Siepmann,Sales
485798,Barun,Georgakopoulos,Sales
485822,Alenka,Koyama,Sales
485844,Tsvetan,Monkewich,Sales
485894,Kersti,Vecchi,Sales
485948,Idoia,Borstler,Sales
486083,Morrie,Rosenbaum,Sales
486153,Zorica,Gien,Sales
486168,Suvo,Roison,Sales
486174,Mabo,Sinitsyn,Sales
486198,Jaroslava,Danner,Sales
486207,Fumino,Valtorta,Sales
486225,Rosita,Asser,Sales
486246,Shaw,Birch,Sales
486284,Venkatesan,Peternell,Sales
486315,Sadok,Chorvat,Sales
486345,Marsal,Brodie,Sales
486494,Gererd,Vural,Sales
486516,Shih,Kitsuregawa,Sales
486537,Mayuri,Orlowska,Sales
486553,Toshiki,Schiper,Sales
486561,Jordanka,Sommen,Sales
486562,Radoslaw,Angelopoulos,Sales
486583,LiMin,Suri,Sales
486752,Toshimo,Scharstein,Sales
486753,Chinho,Hitomi,Sales
486754,Nevio,Dymetman,Sales
486809,Oldrich,Schmittgen,Sales
486830,Marsal,Unni,Sales
486836,Remko,Klerer,Sales
486867,Honglan,Gladwell,Sales
486888,Florina,Veeraraghavan,Sales
487071,Khoa,Klyachko,Sales
487152,Radhia,Stamatiou,Sales
487258,Larisa,Kroll,Sales
487260,Katsuo,Nyrup,Sales
487263,Zhonghua,Leaver,Sales
487286,Insup,Copas,Sales
487358,Godehard,Katalagarianos,Sales
487372,Arvind,Rosay,Sales
487374,Jayesh,Swiss,Sales
487386,Byong,Ramaiah,Sales
487393,Keung,Hebert,Sales
487525,Irena,Buescher,Sales
487538,Tomokazu,Douceur,Sales
487543,Xiping,Menhoudj,Sales
487579,Zhongwei,Maksimenko,Sales
487697,Conrado,Marciano,Sales
487743,Chanjung,Kavvadias,Sales
487796,Gunilla,Bashian,Sales
487871,Mantis,Panwar,Sales
487977,Yefim,Gopalakrishnan,Sales
488018,Adamantios,Zweizig,Sales
488068,Abdelghani,Sabnani,Sales
488222,Taisook,Kleiser,Sales
488275,Ulises,Woycyznski,Sales
488279,Danny,Rohrbach,Sales
488360,Roselyn,Fioravanti,Sales
488400,Claudi,Gulla,Sales
488403,Arra,Klerer,Sales
488456,Eran,Vesna,Sales
488525,Leen,Zolotykh,Sales
488630,Heejo,Muhling,Sales
488631,Marsha,Noriega,Sales
488674,Uri,Ressouche,Sales
488741,Atreyi,Lunt,Sales
488778,Shaz,Mitina,Sales
488794,Bodo,Serdy,Sales
488800,Foong,Schieder,Sales
488813,Elliott,Gelosh,Sales
488857,Arto,Garrabrants,Sales
488877,Magy,Baca,Sales
488928,Adel,Bazelow,Sales
488969,Remko,Benzmuller,Sales
488988,Izaskun,Puppe,Sales
489063,Jianhui,Penn,Sales
489113,Woody,Kriebel,Sales
489128,Nishit,Gluchowski,Sales
489260,Constantine,Huxford,Sales
489321,Greger,Curless,Sales
489349,Foong,Schapire,Sales
489405,Sarita,Heuter,Sales
489410,Falguni,Ratnakar,Sales
489440,Conor,Jonsson,Sales
489452,Hercules,Sethi,Sales
489470,Duro,Hambrick,Sales
489504,Apostol,Kriebel,Sales
489585,Janalee,Callaway,Sales
489624,Odoardo,Malabarba,Sales
489860,Paloma,Verhoeff,Sales
489863,Duangkaew,Murthy,Sales
489880,Nevio,Pearson,Sales
489901,Guther,Schaad,Sales
489986,Remco,Impagliazzo,Sales
489988,Girolamo,Henders,Sales
490003,Owen,Escriba,Sales
490037,Jagoda,Varman,Sales
490044,Huiqun,Ginneken,Sales
490104,Adhemar,Lowrie,Sales
490204,Abdelaziz,Waymire,Sales
490215,Dannz,Bennis,Sales
490226,Kristinn,Syang,Sales
490242,Padma,Jeansoulin,Sales
490250,Elvis,Baez,Sales
490251,Youssef,Zweizig,Sales
490397,Sorina,Heuter,Sales
490406,Zhongwei,Rubsam,Sales
490447,Demin,Alvarado,Sales
490468,Fayez,Vidal,Sales
490522,Masasuke,Rossi,Sales
490525,Evgueni,Fasbender,Sales
490579,Martien,Guerreiro,Sales
490581,Greger,Ghemri,Sales
490614,Siddarth,Norsworthy,Sales
490616,Taiji,Stifter,Sales
490630,Sadok,Lenart,Sales
490640,JoAnna,Puoti,Sales
490660,Ramzi,Haddadi,Sales
490702,Akhilish,Msuda,Sales
490713,Reuven,Strandh,Sales
490722,Sumant,Prochazka,Sales
490730,Francesca,Chimia,Sales
490827,Hyuncheol,Vitiello,Sales
490875,Kwun,Peyn,Sales
490930,Tua,Godskesen,Sales
490982,Mountaz,Feinberg,Sales
491025,Garnik,Kroon,Sales
491028,Deniz,Kaltofen,Sales
491074,Kien,Baar,Sales
491099,Jovan,Iacovou,Sales
491117,Makato,Liedekerke,Sales
491130,Sven,Speek,Sales
491146,Kwee,Lakshmanan,Sales
491213,Shaowei,Angot,Sales
491269,Jixiang,Egerstedt,Sales
491287,Marin,Bodoff,Sales
491304,Felicidad,Lamba,Sales
491326,Munehiko,Welham,Sales
491415,Sanjoy,Nations,Sales
491420,Hauke,Diderrich,Sales
491426,Ravishankar,Roccetti,Sales
491433,Remzi,Bodoff,Sales
491459,Jiann,Gewali,Sales
491465,Ramzi,Karner,Sales
491466,Reinhold,Rettelbach,Sales
491475,Chiradeep,Kitsuregawa,Sales
491562,Ewing,Denis,Sales
491569,Lidong,Hemaspaandra,Sales
491601,Bader,Lampe,Sales
491612,Kien,Horswill,Sales
491719,Steen,Collette,Sales
491754,Kiyokazu,Rouquie,Sales
491799,Zorica,Peck,Sales
491851,Jaihie,Braccini,Sales
491892,Arfst,Gruenwald,Sales
491950,Rosine,Goldhammer,Sales
491958,Basim,Lorin,Sales
491987,Francoise,Foong,Sales
492013,Muzhong,Bugrara,Sales
492058,Jaques,Menyhert,Sales
492170,Sakthirel,Ushiama,Sales
492236,Xiaocheng,Delgrande,Sales
492278,Chinhyun,Delgrange,Sales
492303,Fun,Reistad,Sales
492323,Houman,Stanfel,Sales
492337,Greger,Junet,Sales
492341,Odysseas,Menhardt,Sales
492361,Bangqing,Jansen,Sales
492377,Jianhua,Pollacia,Sales
492431,Hsiangchu,Verhaegen,Sales
492479,Otilia,Salinas,Sales
492533,Xiaoheng,Busillo,Sales
492612,Guangming,Matzke,Sales
492614,Xiaoshan,Frolund,Sales
492633,Taiji,Malinowski,Sales
492641,Mori,Azulay,Sales
492647,Leen,Madeira,Sales
492671,Zengping,Docker,Sales
492678,Kazuyasu,Pettis,Sales
492700,Morrie,Yemenis,Sales
492711,Zita,Marshall,Sales
492799,LiMin,Ramsak,Sales
492831,Yonghong,Liesche,Sales
492835,Khaled,Khalil,Sales
492868,Abdelkader,Trumbly,Sales
492950,Theron,Wilfing,Sales
493008,Yagil,Lanphier,Sales
493012,Satyanarayana,Georgatos,Sales
493037,Elrique,Schwaller,Sales
493181,Kwangjo,Belinskaya,Sales
493262,Pintsang,Fiebach,Sales
493285,Gennady,Syrzycki,Sales
493297,Roddy,Kusalik,Sales
493378,Demos,Flexer,Sales
493464,Bader,Tsunoo,Sales
493557,Froduald,Renear,Sales
493569,Mikhail,Salvesen,Sales
493576,Margareta,Prochazka,Sales
493642,Sanjai,Baig,Sales
493671,Mikhail,Chiola,Sales
493720,Juyoung,Sridhar,Sales
493725,Anneke,Jeansoulin,Sales
493747,Wayne,Ibel,Sales
493761,Giap,Arlazarov,Sales
493800,Constantine,Zallocco,Sales
493812,Bernardo,Brizzi,Sales
493857,Alagu,Ecklund,Sales
493862,Weiye,Radivojevic,Sales
493903,Takahiro,Kornyak,Sales
493949,Zhenhua,Terlouw,Sales
494044,Angel,Glinert,Sales
494099,Waiman,Irland,Sales
494105,Mabhin,Himler,Sales
494128,Brewster,Chiodo,Sales
494136,Florian,Edelhoff,Sales
494155,Byong,Schwabacher,Sales
494273,Shahab,Rotem,Sales
494282,Karlis,Kawashima,Sales
494300,Zeljko,Oberman,Sales
494316,Dekang,Merlo,Sales
494400,Yongqiao,Schicker,Sales
494423,Izaskun,Guenter,Sales
494425,Mong,Heping,Sales
494428,Manton,Selvestrel,Sales
494460,Horward,Jervis,Sales
494722,Joydip,Bhattacharjee,Sales
494835,Yongqiao,Compeau,Sales
494885,Demin,Eterovic,Sales
494909,Genta,Liedekerke,Sales
494951,Emran,Waleschkowski,Sales
