emp_no,first_name,last_name,title,dept_name
435381,Paloma,Chenney,Senior Engineer,Development
435388,Monique,Birnbaum,Senior Engineer,Production
435399,Theron,Auyong,Senior Staff,Sales
435403,Dharmaraja,Ghelli,Senior Engineer,Production
435417,Ranga,Melski,Technique Leader,Production
435426,Vasilis,Yeung,Senior Engineer,Production
435427,Manibrata,Gewali,Senior Staff,Human Resources
435429,Filipe,Conta,Senior Staff,Human Resources
435432,Sarita,Goldhammer,Staff,Finance
435442,Yinghua,Shimshoni,Senior Engineer,Development
435445,Thanasis,Schaaf,Engineer,Development
435450,Tiina,Spinelli,Senior Staff,Sales
435452,Leaf,Encarnacion,Engineer,Production
435456,Chiradeep,Bazzichi,Senior Engineer,Production
435459,Arto,Heuser,Technique Leader,Development
435465,Gio,Boguraev,Staff,Human Resources
435467,Duke,Lodder,Senior Staff,Finance
435470,Jianhui,Kavvadias,Senior Staff,Sales
435474,Shounak,Pagter,Staff,Human Resources
435476,Vasilii,Cheshire,Engineer,Quality Management
435478,Shaowei,Spataro,Senior Staff,Research
435481,Aloke,Glinert,Senior Staff,Research
435489,Dines,Foong,Technique Leader,Development
435491,Kristinn,Bashian,Senior Engineer,Development
435507,Sajjan,Pettis,Assistant Engineer,Development
435512,Yakkov,Orsini,Senior Engineer,Production
435514,Jaber,Giaccio,Senior Staff,Sales
435515,Gen,Brookner,Senior Engineer,Development
435519,Nagui,Jahnichen,Engineer,Production
435528,Stevo,Schach,Senior Engineer,Production
435533,Stein,Giarratana,Engineer,Production
435534,Hatsukazu,Halevi,Staff,Sales
435535,Stella,Bardell,Engineer,Development
435536,Sanjit,Zykh,Engineer,Production
435537,Mihalis,Coney,Engineer,Development
435541,Gal,Quadeer,Assistant Engineer,Production
435543,Maris,Ertl,Engineer,Production
435544,Berni,Markovitch,Senior Engineer,Production
435546,Bernice,Sidhu,Senior Staff,Research
435551,Mayumi,Baar,Senior Staff,Finance
435553,Somnath,Moffat,Staff,Sales
435555,Along,Cairo,Staff,Finance
435556,Dinkar,Badr,Senior Engineer,Development
435557,Mitsuyuki,Rouquie,Senior Engineer,Quality Management
435564,Hatim,Erez,Technique Leader,Development
435566,Licheng,Kawashima,Senior Engineer,Development
435567,Arun,Peha,Senior Engineer,Production
435569,Basil,Ducloy,Senior Staff,Finance
435576,Urs,Felder,Senior Engineer,Development
435587,Mohua,Narahari,Technique Leader,Production
435590,Adel,Hardjono,Senior Engineer,Development
435592,Barton,Yoshimura,Engineer,Development
435595,Jianhui,Foote,Staff,Sales
435597,Khosrow,Jeansoulin,Senior Engineer,Development
435598,Remko,Peltason,Senior Engineer,Development
435599,Sumali,Rattan,Senior Engineer,Production
435606,Kerhong,Aingworth,Senior Engineer,Development
435611,Fabrizio,Shokrollahi,Senior Engineer,Development
435613,Moheb,Grabner,Engineer,Development
435617,Almudena,Broder,Senior Engineer,Quality Management
435618,Bouchung,Riesenhuber,Senior Engineer,Production
435623,Paraskevi,Demos,Senior Staff,Customer Service
435630,Dines,Baer,Senior Staff,Sales
435634,Willard,Karner,Senior Staff,Sales
435635,Jiakeng,Ellozy,Senior Engineer,Production
435640,Zdislav,Kitai,Senior Staff,Sales
435645,Branimir,Hennings,Senior Engineer,Development
435646,Herbert,Luby,Senior Staff,Sales
435650,Idoia,Wendorf,Engineer,Development
435666,Dmitry,Zhang,Technique Leader,Development
435667,Kendra,Dusink,Staff,Customer Service
435672,Ortrun,Ernst,Senior Engineer,Quality Management
435674,Sanjay,Mandell,Staff,Sales
435679,Ravishankar,Herath,Senior Engineer,Production
435685,Vasilii,Mattern,Technique Leader,Development
435690,Zhonghua,Wynblatt,Senior Engineer,Production
435691,Hinrich,Erev,Senior Engineer,Development
435693,Shigeichiro,Koshiba,Senior Engineer,Development
435697,Miquel,McDermid,Senior Engineer,Production
435704,Kellie,Dayang,Engineer,Development
435706,Heng,Roison,Senior Staff,Sales
435707,Radhika,Terekhov,Senior Engineer,Production
435708,Sumali,Scallan,Engineer,Development
435711,Emran,Alvarado,Senior Engineer,Development
435713,Ortrun,Daescu,Technique Leader,Development
435714,Sumant,Gluchowski,Senior Engineer,Development
435719,Gritta,Sidou,Senior Staff,Sales
435720,Shahaf,Rijsenbrij,Engineer,Development
435729,Yuuichi,Kroft,Senior Engineer,Quality Management
435742,Udi,Goldhammer,Senior Engineer,Development
435743,Ibibia,Nanard,Technique Leader,Development
435749,Ortrun,Binkley,Engineer,Production
435753,Matk,Ratzlaff,Senior Engineer,Quality Management
435754,Radhakrishnan,Zeilberger,Staff,Sales
435759,Demos,Grospietsch,Senior Staff,Finance
435761,Ranga,Rahimi,Staff,Finance
435764,Koichi,Perri,Senior Staff,Research
435766,Zhongwei,Murthy,Engineer,Production
435775,Babette,Wiegley,Senior Engineer,Production
435781,Apostol,Emiris,Staff,Research
435782,Shugo,Bolotov,Staff,Sales
435783,Guozhong,Ghazalie,Senior Engineer,Development
435785,Yongmin,Validov,Senior Staff,Sales
435788,Babette,Chenoweth,Engineer,Quality Management
435789,Jolita,Couchot,Staff,Customer Service
435798,Sorina,Merkl,Staff,Production
435799,Gudjon,Kaiserswerth,Senior Staff,Sales
435806,Moie,Ventosa,Technique Leader,Production
435810,Fumiya,Deyuan,Senior Engineer,Production
435811,Tran,Riesenhuber,Engineer,Development
435812,Kazuhisa,Rosca,Senior Engineer,Production
435819,Manton,Merey,Senior Staff,Human Resources
435822,Adly,Shihab,Engineer,Development
435827,Shimshon,Weisert,Senior Engineer,Customer Service
435830,Yechiam,Zaumen,Senior Engineer,Development
435836,Basil,Delgrande,Senior Staff,Marketing
435839,Byong,Pusterhofer,Technique Leader,Production
435842,Nigel,Wroclawski,Senior Staff,Customer Service
435843,Fei,Gammage,Senior Staff,Research
435850,Renee,Frijda,Technique Leader,Production
435851,Tru,Asser,Senior Engineer,Development
435852,Hauke,Azadmanesh,Senior Engineer,Production
435854,Chrisa,Luef,Senior Engineer,Development
435856,Yurij,Morrow,Senior Staff,Customer Service
435859,Sudhanshu,Rissanen,Senior Staff,Customer Service
435864,Jagoda,Lammel,Assistant Engineer,Production
435877,Takahiro,Marsiglia,Senior Staff,Marketing
435880,Kwangsub,Giarratana,Senior Engineer,Production
435885,Tua,Petereit,Senior Engineer,Development
435886,Tokuyasu,Fadgyas,Senior Engineer,Production
435893,Charlene,Byoun,Engineer,Development
435896,Kokou,Bade,Senior Engineer,Development
435898,Alejandro,Perez,Senior Engineer,Quality Management
435902,Claude,Gill,Engineer,Development
435904,Isaac,Szmurlo,Engineer,Development
435906,Geoff,Birjandi,Technique Leader,Production
435909,Chiradeep,Ruemmler,Engineer,Production
435910,Abdelwaheb,Engelmann,Senior Engineer,Development
435911,Patricia,Perez,Senior Staff,Sales
435912,Weiwu,Ohori,Engineer,Development
435916,Cullen,Murtha,Senior Engineer,Quality Management
435917,Parviz,Yemenis,Staff,Finance
435924,Mariusz,Plessier,Senior Staff,Customer Service
435933,Kauko,Birdsall,Senior Staff,Research
435935,Nidapan,Back,Engineer,Production
435938,Kwan,Wilfing,Senior Staff,Marketing
435952,Toshimi,Back,Senior Engineer,Production
435956,Gal,Kushnir,Assistant Engineer,Development
435966,Valeska,Luan,Engineer,Production
435967,Izaskun,Schneeberger,Senior Engineer,Production
435970,Rosine,Leijenhorst,Senior Engineer,Production
435972,Tomofumi,Gaughan,Assistant Engineer,Development
435973,Ramalingam,Luks,Staff,Sales
435977,Hausi,Khamsi,Senior Staff,Marketing
435980,Toney,Rando,Senior Staff,Sales
435985,Shugo,Vuskovic,Senior Engineer,Development
435989,Shen,Hinsberger,Engineer,Development
435990,Keiichiro,Plotkin,Engineer,Production
435991,Matt,Kornyak,Senior Engineer,Development
435992,Kish,Herber,Senior Engineer,Production
435993,Zhilian,Heuser,Senior Staff,Human Resources
435994,Tadahiro,Naudin,Staff,Marketing
435995,Jovan,Anger,Senior Engineer,Development
435998,Ymte,Wrigley,Technique Leader,Development
436001,Guenter,Restivo,Senior Engineer,Production
436002,Kazuyasu,Takanami,Senior Engineer,Production
436005,Kristen,Poupard,Senior Engineer,Production
436007,Wonhee,Soicher,Senior Staff,Customer Service
436008,Jordanka,Hasenauer,Staff,Marketing
436012,Koldo,Shimshoni,Senior Staff,Sales
436016,Uma,Shokrollahi,Senior Engineer,Production
436020,Rutger,Wielonsky,Senior Engineer,Development
436025,Hugh,Doering,Senior Engineer,Development
436026,Gritta,Keustermans,Senior Engineer,Development
436031,Jaques,Schmezko,Senior Engineer,Development
436036,Conrado,Litecky,Senior Staff,Sales
436039,Ravishankar,Attimonelli,Staff,Marketing
436047,Billur,Oskamp,Senior Staff,Sales
436049,Golgen,Schmiedel,Staff,Customer Service
436050,Christophe,Emiris,Engineer,Development
436051,Tristan,Staelin,Senior Staff,Customer Service
436054,Qunsheng,Wynblatt,Engineer,Development
436055,Adam,Hofting,Technique Leader,Production
436061,Ekawit,Ressouche,Senior Engineer,Quality Management
436062,Kshitij,Ibel,Senior Staff,Sales
436067,Marla,Passino,Engineer,Development
436069,Xumin,Spieker,Senior Engineer,Development
436073,Pranjal,Lyonns,Senior Engineer,Development
436074,Jessie,Morrow,Senior Engineer,Development
436077,Mabo,Macedo,Senior Staff,Sales
436079,Shigeichiro,Redmiles,Engineer,Production
436088,Karsten,Kisuki,Senior Engineer,Production
436094,Mads,McDermid,Senior Engineer,Production
436096,Arvin,Baak,Technique Leader,Quality Management
436099,Yonghoan,Delgrange,Staff,Sales
436106,Kersti,Matzat,Senior Engineer,Development
436111,Susumu,Avouris,Senior Staff,Sales
436114,Abdelkader,Brender,Engineer,Development
436116,Saniya,Billawala,Senior Staff,Sales
436121,Shigeaki,Eiron,Senior Staff,Customer Service
436124,Padma,Binding,Senior Engineer,Quality Management
436125,Shahaf,Peron,Staff,Finance
436126,Janalee,Baek,Senior Staff,Customer Service
436128,Moon,Takkinen,Staff,Finance
436129,Domenico,Narwekar,Senior Engineer,Production
436130,Guenter,Lorys,Senior Engineer,Development
436139,Takahira,Krogh,Staff,Sales
436143,Serenella,Marchesini,Senior Staff,Finance
436144,Mark,Morrow,Senior Engineer,Development
436145,Zeljko,Lung,Senior Staff,Sales
436147,Gadiel,Kalorkoti,Staff,Finance
436148,Basant,Cairo,Senior Staff,Sales
436149,Niteen,Bratsberg,Senior Staff,Finance
436150,Utpal,Whittlesey,Senior Staff,Marketing
436151,Huai,Cmelik,Senior Engineer,Development
436153,Hidefumi,Berztiss,Assistant Engineer,Production
436154,Dayanand,Borovoy,Senior Engineer,Production
436156,Nectarios,Benaini,Assistant Engineer,Production
436157,Halsur,Haddadi,Senior Engineer,Development
436175,Martien,Pouyioutas,Senior Engineer,Development
436178,Venkatesan,Ozery,Technique Leader,Production
436182,Matt,Dusink,Staff,Sales
436183,Geoffrey,Jakobus,Senior Staff,Customer Service
436184,Lokesh,Rahier,Senior Staff,Customer Service
436185,Danny,Axelband,Senior Staff,Research
436188,Bedir,Bridgland,Technique Leader,Production
436191,Aram,Rajcani,Senior Engineer,Research
436192,Nikolaos,Uchoa,Senior Engineer,Production
436195,Wilmer,Eppinger,Senior Staff,Customer Service
436196,Kolar,Cherinka,Senior Engineer,Production
436197,Ramalingam,Mitina,Senior Staff,Finance
436205,Rosita,Zielinski,Senior Engineer,Production
436209,Manton,Kermarrec,Senior Engineer,Production
436214,Youssef,Giaccio,Senior Engineer,Production
436218,Gladys,Bergere,Engineer,Production
436220,Zongyan,Pelc,Senior Engineer,Development
436225,Mani,Penz,Senior Engineer,Production
436228,Aemilian,Chiola,Staff,Sales
436229,Danny,Spataro,Senior Engineer,Production
436230,Niteen,Zykh,Engineer,Development
436231,Pohua,Rusmann,Engineer,Production
436239,Cristinel,Falster,Senior Staff,Customer Service
436242,Leen,Chiola,Staff,Research
436243,Evgueni,Fujisaki,Senior Staff,Research
436251,Shichao,Yeung,Engineer,Quality Management
436254,Tsutomu,Bellone,Senior Staff,Sales
436255,Manohar,Schusler,Senior Engineer,Development
436266,Byong,Lampe,Engineer,Production
436269,Bernd,Ressouche,Engineer,Development
436270,Falguni,Melter,Senior Staff,Finance
436272,Chinho,Karlin,Staff,Marketing
436284,Danai,Dahlbom,Staff,Human Resources
436285,Shahab,Lorin,Engineer,Production
436287,Djenana,Bottner,Assistant Engineer,Development
436298,Sham,Gluchowski,Staff,Research
436302,Ymte,Schurmann,Senior Staff,Marketing
436304,Mohammed,Sommer,Senior Engineer,Production
436307,Parke,Sambasivam,Senior Engineer,Quality Management
436308,Jingling,Collavizza,Senior Engineer,Quality Management
436310,Conor,Cmelik,Technique Leader,Production
436312,Tremaine,Bael,Staff,Sales
436313,Babette,Linnainmaa,Technique Leader,Development
436316,Zeljko,Staudhammer,Technique Leader,Production
436317,Nectarios,Schaap,Engineer,Quality Management
436319,Ramzi,Emmerich,Senior Engineer,Development
436327,Make,Seuren,Senior Staff,Research
436329,Sreenivas,Suessmith,Senior Staff,Sales
436334,Kinh,Delgrossi,Engineer,Development
436339,Berthier,Koblitz,Senior Engineer,Production
436341,Zhongwei,Pettit,Senior Engineer,Production
436342,Sreenivas,Lorho,Senior Staff,Sales
436344,Manibrata,Anily,Senior Staff,Production
436345,Serenella,Hopewell,Senior Staff,Marketing
436346,Jenwei,Zykh,Senior Engineer,Development
436348,Adib,Oberman,Senior Engineer,Development
436362,Adamantios,Setia,Senior Engineer,Development
436364,Zongyan,Danecki,Senior Staff,Human Resources
436372,Abdelkader,Leslie,Senior Staff,Sales
436376,Rimli,Muhling,Engineer,Development
436377,Rimon,Undy,Senior Engineer,Production
436384,Yuchang,Deville,Senior Staff,Human Resources
436387,Jaewoo,Stellhorn,Technique Leader,Development
436388,Radhakrishnan,Middleton,Technique Leader,Production
436393,Gretta,McFarlan,Senior Engineer,Production
436394,Guther,Chappelet,Senior Engineer,Development
436395,Percy,Meszaros,Senior Engineer,Development
436396,Jordanka,Feinberg,Senior Engineer,Development
436400,Heping,Lanzelotte,Senior Staff,Sales
436406,Hironoby,Penttonen,Senior Staff,Sales
436413,Xinan,Zschoche,Senior Engineer,Production
436415,Fusako,Setlzner,Engineer,Production
436417,Dinah,Pepe,Senior Engineer,Development
436418,Adit,Yetim,Senior Engineer,Development
436419,Randi,Schapiro,Senior Staff,Sales
436421,Pasqua,Rodite,Senior Staff,Marketing
436422,Roded,Denna,Staff,Sales
436424,Mingsen,Maginnis,Senior Engineer,Development
436427,Marko,Ratnaker,Senior Engineer,Production
436431,Uriel,Hutton,Senior Staff,Sales
436433,Ibibia,Morrow,Senior Engineer,Development
436438,Stevo,Gecseg,Senior Staff,Sales
436442,Mang,Takanami,Assistant Engineer,Development
436446,Tze,Bazzichi,Senior Staff,Finance
436449,Tetsurou,Wilfing,Senior Engineer,Development
436453,DAIDA,Bondorf,Senior Engineer,Development
436457,Wilmer,Deville,Staff,Marketing
436458,Kendra,Pearson,Engineer,Development
436463,Genevieve,Schaap,Engineer,Development
436467,Rafael,Edelhoff,Senior Staff,Sales
436472,Ranan,Ranai,Senior Staff,Customer Service
436473,Nakhoon,Braunmuhl,Senior Staff,Sales
436477,Golgen,Businaro,Senior Staff,Sales
436480,Conal,Meszaros,Engineer,Production
436484,Florina,Dehkordi,Staff,Customer Service
436488,Eirik,Milicia,Senior Engineer,Development
436490,Hsiangchu,Willoner,Senior Engineer,Development
436491,Marsja,Jakobus,Senior Staff,Research
436495,Fuqing,Thorensen,Technique Leader,Development
436496,Chenye,Soloway,Staff,Sales
436498,Nathalie,Falco,Senior Staff,Marketing
436499,Charlene,Trachtenberg,Senior Staff,Customer Service
436501,Demin,Baby,Staff,Sales
436508,Taegyun,Michaeli,Senior Staff,Finance
436510,Munehiko,Poulakidas,Senior Engineer,Development
436514,Mahendra,Fritzsche,Senior Staff,Sales
436515,Djenana,Krone,Engineer,Quality Management
436518,Hercules,Lichtman,Senior Staff,Human Resources
436520,Martijn,Zolotykh,Staff,Sales
436525,Abdulah,Langford,Senior Engineer,Development
436530,Marla,Bahk,Senior Staff,Research
436536,Sudharsan,Nannarelli,Technique Leader,Development
436540,Bedrich,Ishibashi,Senior Engineer,Production
436541,Along,Bach,Staff,Sales
436545,Oscal,Chepyzhov,Technique Leader,Quality Management
436547,Keiichiro,Hofmeyr,Senior Engineer,Development
436553,Shigehiro,Speer,Senior Staff,Human Resources
436561,Demin,Beidas,Engineer,Production
436581,Yonghoan,Leijenhorst,Senior Engineer,Development
436585,Adib,Pargas,Senior Staff,Customer Service
436587,Valeri,Compeau,Senior Staff,Human Resources
436592,Juyoung,Ciolek,Senior Staff,Customer Service
436596,Gou,Pearson,Engineer,Development
436599,Parke,Zhang,Staff,Customer Service
436602,Woody,Demeyer,Senior Engineer,Development
436603,Duro,Rodite,Senior Staff,Research
436605,Piyawadee,Duclos,Senior Staff,Sales
436612,Koldo,Kumaresan,Senior Engineer,Development
436613,Bernt,Molberg,Senior Staff,Customer Service
436614,Byong,Clouatre,Senior Engineer,Development
436615,Jolita,Lortz,Engineer,Development
436616,Aram,Rande,Senior Engineer,Research
436623,Urs,Dengi,Staff,Research
436625,Shim,Pluym,Senior Staff,Finance
436626,Werner,Horswill,Senior Engineer,Development
436632,Xianlong,Dredge,Senior Staff,Sales
436635,Godehard,Levergood,Senior Staff,Customer Service
436636,Shigehito,Famili,Senior Engineer,Development
436639,Lidong,Krogh,Technique Leader,Development
436640,Mohammed,Seghrouchni,Engineer,Production
436641,Flemming,Hatcliff,Engineer,Production
436644,Boguslaw,Luks,Engineer,Production
436645,Gil,Pouyioutas,Senior Engineer,Development
436646,Dante,Rotem,Engineer,Production
436649,Larisa,Bondorf,Engineer,Development
436651,Weijing,Birnbaum,Senior Staff,Sales
436652,Marek,Anger,Senior Engineer,Production
436653,Anoosh,Siepmann,Senior Engineer,Production
436656,Rimon,Joslin,Engineer,Production
436662,Mingzeng,Versino,Technique Leader,Production
436667,Bezalel,Pollacia,Staff,Development
436673,Lubomir,Socorro,Technique Leader,Development
436675,Hein,Mayerwieser,Staff,Sales
436684,Alejandra,Molenkamp,Senior Engineer,Production
436686,Yishay,Tiemann,Senior Engineer,Production
436692,Yongdong,Kornatzky,Engineer,Development
436693,JoAnna,Sherertz,Senior Staff,Finance
436694,Katsuo,Rothe,Senior Engineer,Production
436695,Aral,Frolund,Senior Staff,Sales
436697,Xinan,Sanella,Senior Engineer,Production
436698,Emdad,McClurg,Senior Staff,Customer Service
436705,Margareta,Spataro,Senior Staff,Marketing
436706,Nevio,Kulisch,Staff,Customer Service
436708,Gill,Jiafu,Senior Engineer,Development
436709,Hongzue,Danlos,Engineer,Production
436714,Gill,Lores,Senior Engineer,Development
436717,Yuchang,Rosenbaum,Engineer,Development
436718,Poornachandra,Uchoa,Senior Engineer,Production
436721,Fumiko,Ouhyoung,Staff,Sales
436723,Jianwen,Crouzet,Engineer,Development
436730,Ute,Leaver,Staff,Sales
436731,Berni,Uhrig,Staff,Customer Service
436734,Gay,McFarlan,Senior Staff,Sales
436735,Nechama,Joslin,Senior Staff,Customer Service
436737,Chrisa,Pargas,Staff,Sales
436738,Shahaf,Rajcani,Senior Engineer,Development
436743,Armond,Kobuchi,Senior Engineer,Production
436744,Remzi,Luders,Senior Staff,Sales
436746,Gadiel,Nooteboom,Senior Engineer,Development
436756,Faiza,Peek,Staff,Finance
436757,Guiseppe,Lunt,Senior Engineer,Development
436759,Utz,Brookner,Senior Engineer,Development
436763,Froduald,Nollmann,Senior Engineer,Development
